Time Window,Date,Underlying,TEF.MC,REP.MC,BBVA.MC
250,2000-10-13,REP.MC,,1.0,
250,2000-10-13,BBVA.MC,,,1.0
250,2000-10-16,TEF.MC,1.0,,
250,2000-10-16,REP.MC,,1.0,
250,2000-10-16,BBVA.MC,,,1.0
250,2000-10-17,TEF.MC,1.0,,
250,2000-10-17,REP.MC,,1.0,
250,2000-10-17,BBVA.MC,,,1.0
250,2000-10-18,TEF.MC,1.0,,
250,2000-10-18,REP.MC,,1.0,
250,2000-10-18,BBVA.MC,,,1.0
250,2000-10-19,TEF.MC,1.0,,
250,2000-10-19,REP.MC,,1.0,
250,2000-10-19,BBVA.MC,,,1.0
250,2000-10-20,TEF.MC,1.0,,
250,2000-10-20,REP.MC,,1.0,
250,2000-10-20,BBVA.MC,,,1.0
250,2000-10-23,TEF.MC,1.0,,
250,2000-10-23,REP.MC,,1.0,
250,2000-10-23,BBVA.MC,,,1.0
250,2000-10-24,TEF.MC,1.0,,
250,2000-10-24,REP.MC,,1.0,
250,2000-10-24,BBVA.MC,,,1.0
250,2000-10-25,TEF.MC,1.0,,
250,2000-10-25,REP.MC,,1.0,
250,2000-10-25,BBVA.MC,,,1.0
250,2000-10-26,TEF.MC,1.0,,
250,2000-10-26,REP.MC,,1.0,
250,2000-10-26,BBVA.MC,,,1.0
250,2000-10-27,TEF.MC,1.0,,
250,2000-10-27,REP.MC,,1.0,
250,2000-10-27,BBVA.MC,,,1.0
250,2000-10-30,TEF.MC,1.0,,
250,2000-10-30,REP.MC,,1.0,
250,2000-10-30,BBVA.MC,,,1.0
250,2000-10-31,TEF.MC,1.0,,
250,2000-10-31,REP.MC,,1.0,
250,2000-10-31,BBVA.MC,,,1.0
250,2000-11-01,TEF.MC,1.0,,
250,2000-11-01,REP.MC,,1.0,
250,2000-11-01,BBVA.MC,,,1.0
250,2000-11-02,TEF.MC,1.0,,
250,2000-11-02,REP.MC,,1.0,
250,2000-11-02,BBVA.MC,,,1.0
250,2000-11-03,TEF.MC,1.0,,
250,2000-11-03,REP.MC,,1.0,
250,2000-11-03,BBVA.MC,,,1.0
250,2000-11-06,TEF.MC,1.0,,
250,2000-11-06,REP.MC,,1.0,
250,2000-11-06,BBVA.MC,,,1.0
250,2000-11-07,TEF.MC,1.0,,
250,2000-11-07,REP.MC,,1.0,
250,2000-11-07,BBVA.MC,,,1.0
250,2000-11-08,TEF.MC,1.0,,
250,2000-11-08,REP.MC,,1.0,
250,2000-11-08,BBVA.MC,,,1.0
250,2000-11-09,TEF.MC,1.0,,
250,2000-11-09,REP.MC,,1.0,
250,2000-11-09,BBVA.MC,,,1.0
250,2000-11-10,TEF.MC,1.0,,
250,2000-11-10,REP.MC,,1.0,
250,2000-11-10,BBVA.MC,,,1.0
250,2000-11-13,TEF.MC,1.0,,
250,2000-11-13,REP.MC,,1.0,
250,2000-11-13,BBVA.MC,,,1.0
250,2000-11-14,TEF.MC,1.0,,
250,2000-11-14,REP.MC,,1.0,
250,2000-11-14,BBVA.MC,,,1.0
250,2000-11-15,TEF.MC,1.0,,
250,2000-11-15,REP.MC,,1.0,
250,2000-11-15,BBVA.MC,,,1.0
250,2000-11-16,TEF.MC,1.0,,
250,2000-11-16,REP.MC,,1.0,
250,2000-11-16,BBVA.MC,,,1.0
250,2000-11-17,TEF.MC,1.0,,
250,2000-11-17,REP.MC,,1.0,
250,2000-11-17,BBVA.MC,,,1.0
250,2000-11-20,TEF.MC,1.0,,
250,2000-11-20,REP.MC,,1.0,
250,2000-11-20,BBVA.MC,,,1.0
250,2000-11-21,TEF.MC,1.0,,
250,2000-11-21,REP.MC,,1.0,
250,2000-11-21,BBVA.MC,,,1.0
250,2000-11-22,TEF.MC,1.0,,
250,2000-11-22,REP.MC,,1.0,
250,2000-11-22,BBVA.MC,,,1.0
250,2000-11-23,TEF.MC,1.0,,
250,2000-11-23,REP.MC,,1.0,
250,2000-11-23,BBVA.MC,,,1.0
250,2000-11-24,TEF.MC,1.0,,
250,2000-11-24,REP.MC,,1.0,
250,2000-11-24,BBVA.MC,,,1.0
250,2000-11-27,TEF.MC,1.0,,
250,2000-11-27,REP.MC,,1.0,
250,2000-11-27,BBVA.MC,,,1.0
250,2000-11-28,TEF.MC,1.0,,
250,2000-11-28,REP.MC,,1.0,
250,2000-11-28,BBVA.MC,,,1.0
250,2000-11-29,TEF.MC,1.0,,
250,2000-11-29,REP.MC,,1.0,
250,2000-11-29,BBVA.MC,,,1.0
250,2000-11-30,TEF.MC,1.0,,
250,2000-11-30,REP.MC,,1.0,
250,2000-11-30,BBVA.MC,,,1.0
250,2000-12-01,TEF.MC,1.0,,
250,2000-12-01,REP.MC,,1.0,
250,2000-12-01,BBVA.MC,,,1.0
250,2000-12-04,TEF.MC,1.0,,
250,2000-12-04,REP.MC,,1.0,
250,2000-12-04,BBVA.MC,,,1.0
250,2000-12-05,TEF.MC,1.0,,
250,2000-12-05,REP.MC,,1.0,
250,2000-12-05,BBVA.MC,,,1.0
250,2000-12-06,TEF.MC,1.0,,
250,2000-12-06,REP.MC,,1.0,
250,2000-12-06,BBVA.MC,,,1.0
250,2000-12-07,TEF.MC,1.0,,
250,2000-12-07,REP.MC,,1.0,
250,2000-12-07,BBVA.MC,,,1.0
250,2000-12-08,TEF.MC,1.0,,
250,2000-12-08,REP.MC,,1.0,
250,2000-12-08,BBVA.MC,,,1.0
250,2000-12-11,TEF.MC,1.0,,
250,2000-12-11,REP.MC,,1.0,
250,2000-12-11,BBVA.MC,,,1.0
250,2000-12-12,TEF.MC,1.0,,
250,2000-12-12,REP.MC,,1.0,
250,2000-12-12,BBVA.MC,,,1.0
250,2000-12-13,TEF.MC,1.0,,
250,2000-12-13,REP.MC,,1.0,
250,2000-12-13,BBVA.MC,,,1.0
250,2000-12-14,TEF.MC,1.0,,
250,2000-12-14,REP.MC,,1.0,
250,2000-12-14,BBVA.MC,,,1.0
250,2000-12-15,TEF.MC,1.0,,
250,2000-12-15,REP.MC,,1.0,
250,2000-12-15,BBVA.MC,,,1.0
250,2000-12-18,TEF.MC,1.0,,
250,2000-12-18,REP.MC,,1.0,
250,2000-12-18,BBVA.MC,,,1.0
250,2000-12-19,TEF.MC,1.0,,
250,2000-12-19,REP.MC,,1.0,
250,2000-12-19,BBVA.MC,,,1.0
250,2000-12-20,TEF.MC,1.0,,
250,2000-12-20,REP.MC,,1.0,
250,2000-12-20,BBVA.MC,,,1.0
250,2000-12-21,TEF.MC,1.0,,
250,2000-12-21,REP.MC,,1.0,
250,2000-12-21,BBVA.MC,,,1.0
250,2000-12-22,TEF.MC,1.0,,
250,2000-12-22,REP.MC,,1.0,-0.23865121168054806
250,2000-12-22,BBVA.MC,,-0.23865121168054806,1.0
250,2000-12-27,TEF.MC,1.0,,
250,2000-12-27,REP.MC,,1.0,-0.23752035140324929
250,2000-12-27,BBVA.MC,,-0.23752035140324929,1.0
250,2000-12-28,TEF.MC,1.0,,
250,2000-12-28,REP.MC,,1.0,-0.2416160839141738
250,2000-12-28,BBVA.MC,,-0.2416160839141738,1.0
250,2000-12-29,TEF.MC,1.0,,
250,2000-12-29,REP.MC,,1.0,-0.24228675573805097
250,2000-12-29,BBVA.MC,,-0.24228675573805097,1.0
250,2001-01-01,TEF.MC,1.0,,
250,2001-01-01,REP.MC,,1.0,-0.24578170599334012
250,2001-01-01,BBVA.MC,,-0.24578170599334012,1.0
250,2001-01-02,TEF.MC,1.0,,
250,2001-01-02,REP.MC,,1.0,-0.2529411465159966
250,2001-01-02,BBVA.MC,,-0.2529411465159966,1.0
250,2001-01-03,TEF.MC,1.0,,
250,2001-01-03,REP.MC,,1.0,-0.2560545814930166
250,2001-01-03,BBVA.MC,,-0.2560545814930166,1.0
250,2001-01-04,TEF.MC,1.0,,
250,2001-01-04,REP.MC,,1.0,-0.24262892608298206
250,2001-01-04,BBVA.MC,,-0.24262892608298206,1.0
250,2001-01-05,TEF.MC,1.0,,
250,2001-01-05,REP.MC,,1.0,-0.24628454714026668
250,2001-01-05,BBVA.MC,,-0.24628454714026668,1.0
250,2001-01-08,TEF.MC,1.0,,
250,2001-01-08,REP.MC,,1.0,-0.2459312913390038
250,2001-01-08,BBVA.MC,,-0.2459312913390038,1.0
250,2001-01-09,TEF.MC,1.0,,
250,2001-01-09,REP.MC,,1.0,-0.24669405800197494
250,2001-01-09,BBVA.MC,,-0.24669405800197494,1.0
250,2001-01-10,TEF.MC,1.0,,
250,2001-01-10,REP.MC,,1.0,-0.24667081741196928
250,2001-01-10,BBVA.MC,,-0.24667081741196928,1.0
250,2001-01-11,TEF.MC,1.0,,
250,2001-01-11,REP.MC,,1.0,-0.2453127519041226
250,2001-01-11,BBVA.MC,,-0.2453127519041226,1.0
250,2001-01-12,TEF.MC,1.0,,
250,2001-01-12,REP.MC,,1.0,-0.2366853168828492
250,2001-01-12,BBVA.MC,,-0.2366853168828492,1.0
250,2001-01-15,TEF.MC,1.0,,
250,2001-01-15,REP.MC,,1.0,-0.23389627614376246
250,2001-01-15,BBVA.MC,,-0.23389627614376246,1.0
250,2001-01-16,TEF.MC,1.0,,
250,2001-01-16,REP.MC,,1.0,-0.23301434897194204
250,2001-01-16,BBVA.MC,,-0.23301434897194204,1.0
250,2001-01-17,TEF.MC,1.0,,
250,2001-01-17,REP.MC,,1.0,-0.23316674703659787
250,2001-01-17,BBVA.MC,,-0.23316674703659787,1.0
250,2001-01-18,TEF.MC,1.0,,
250,2001-01-18,REP.MC,,1.0,-0.23427118656819557
250,2001-01-18,BBVA.MC,,-0.23427118656819557,1.0
250,2001-01-19,TEF.MC,1.0,,
250,2001-01-19,REP.MC,,1.0,-0.23366031934171788
250,2001-01-19,BBVA.MC,,-0.23366031934171788,1.0
250,2001-01-22,TEF.MC,1.0,,
250,2001-01-22,REP.MC,,1.0,-0.23435575657552046
250,2001-01-22,BBVA.MC,,-0.23435575657552046,1.0
250,2001-01-23,TEF.MC,1.0,,
250,2001-01-23,REP.MC,,1.0,-0.2337756199466218
250,2001-01-23,BBVA.MC,,-0.2337756199466218,1.0
250,2001-01-25,TEF.MC,1.0,,
250,2001-01-25,REP.MC,,1.0,-0.23534173124596458
250,2001-01-25,BBVA.MC,,-0.23534173124596458,1.0
250,2001-01-29,TEF.MC,1.0,,
250,2001-01-29,REP.MC,,1.0,-0.24568642303022578
250,2001-01-29,BBVA.MC,,-0.24568642303022578,1.0
250,2001-01-30,TEF.MC,1.0,,
250,2001-01-30,REP.MC,,1.0,-0.24302343730755555
250,2001-01-30,BBVA.MC,,-0.24302343730755555,1.0
250,2001-01-31,TEF.MC,1.0,,
250,2001-01-31,REP.MC,,1.0,-0.24751775722610064
250,2001-01-31,BBVA.MC,,-0.24751775722610064,1.0
250,2001-02-01,TEF.MC,1.0,,
250,2001-02-01,REP.MC,,1.0,-0.2543149772596508
250,2001-02-01,BBVA.MC,,-0.2543149772596508,1.0
250,2001-02-02,TEF.MC,1.0,,
250,2001-02-02,REP.MC,,1.0,-0.23812780588510588
250,2001-02-02,BBVA.MC,,-0.23812780588510588,1.0
250,2001-02-05,TEF.MC,1.0,,
250,2001-02-05,REP.MC,,1.0,-0.23483923898182468
250,2001-02-05,BBVA.MC,,-0.23483923898182468,1.0
250,2001-02-06,TEF.MC,1.0,,
250,2001-02-06,REP.MC,,1.0,-0.2353653447274317
250,2001-02-06,BBVA.MC,,-0.2353653447274317,1.0
250,2001-02-07,TEF.MC,1.0,,
250,2001-02-07,REP.MC,,1.0,-0.23533589895171853
250,2001-02-07,BBVA.MC,,-0.23533589895171853,1.0
250,2001-02-08,TEF.MC,1.0,,
250,2001-02-08,REP.MC,,1.0,-0.23318164633754812
250,2001-02-08,BBVA.MC,,-0.23318164633754812,1.0
250,2001-02-09,TEF.MC,1.0,,
250,2001-02-09,REP.MC,,1.0,-0.23519758607173277
250,2001-02-09,BBVA.MC,,-0.23519758607173277,1.0
250,2001-02-12,TEF.MC,1.0,,
250,2001-02-12,REP.MC,,1.0,-0.23584189930807678
250,2001-02-12,BBVA.MC,,-0.23584189930807678,1.0
250,2001-02-13,TEF.MC,1.0,,
250,2001-02-13,REP.MC,,1.0,-0.23208724245955
250,2001-02-13,BBVA.MC,,-0.23208724245955,1.0
250,2001-02-14,TEF.MC,1.0,,
250,2001-02-14,REP.MC,,1.0,-0.23245307041533544
250,2001-02-14,BBVA.MC,,-0.23245307041533544,1.0
250,2001-02-15,TEF.MC,1.0,,
250,2001-02-15,REP.MC,,1.0,-0.23428238252725003
250,2001-02-15,BBVA.MC,,-0.23428238252725003,1.0
250,2001-02-16,TEF.MC,1.0,,
250,2001-02-16,REP.MC,,1.0,-0.23342982423784384
250,2001-02-16,BBVA.MC,,-0.23342982423784384,1.0
250,2001-02-19,TEF.MC,1.0,,
250,2001-02-19,REP.MC,,1.0,-0.23197345145040513
250,2001-02-19,BBVA.MC,,-0.23197345145040513,1.0
250,2001-02-20,TEF.MC,1.0,,
250,2001-02-20,REP.MC,,1.0,-0.22979171585410554
250,2001-02-20,BBVA.MC,,-0.22979171585410554,1.0
250,2001-02-21,TEF.MC,1.0,,
250,2001-02-21,REP.MC,,1.0,-0.22958497479602238
250,2001-02-21,BBVA.MC,,-0.22958497479602238,1.0
250,2001-02-22,TEF.MC,1.0,,
250,2001-02-22,REP.MC,,1.0,-0.2274927989664334
250,2001-02-22,BBVA.MC,,-0.2274927989664334,1.0
250,2001-02-23,TEF.MC,1.0,,
250,2001-02-23,REP.MC,,1.0,-0.22743394589921126
250,2001-02-23,BBVA.MC,,-0.22743394589921126,1.0
250,2001-02-26,TEF.MC,1.0,,
250,2001-02-26,REP.MC,,1.0,-0.22689161889018553
250,2001-02-26,BBVA.MC,,-0.22689161889018553,1.0
250,2001-02-27,TEF.MC,1.0,,
250,2001-02-27,REP.MC,,1.0,-0.23891095846988225
250,2001-02-27,BBVA.MC,,-0.23891095846988225,1.0
250,2001-02-28,TEF.MC,1.0,,
250,2001-02-28,REP.MC,,1.0,-0.23884834890029052
250,2001-02-28,BBVA.MC,,-0.23884834890029052,1.0
250,2001-03-01,TEF.MC,1.0,,
250,2001-03-01,REP.MC,,1.0,-0.24505205512527894
250,2001-03-01,BBVA.MC,,-0.24505205512527894,1.0
250,2001-03-02,TEF.MC,1.0,,
250,2001-03-02,REP.MC,,1.0,-0.2487731589471629
250,2001-03-02,BBVA.MC,,-0.2487731589471629,1.0
250,2001-03-05,TEF.MC,1.0,,
250,2001-03-05,REP.MC,,1.0,-0.24388225704495314
250,2001-03-05,BBVA.MC,,-0.24388225704495314,1.0
250,2001-03-06,TEF.MC,1.0,,
250,2001-03-06,REP.MC,,1.0,-0.24291841442525566
250,2001-03-06,BBVA.MC,,-0.24291841442525566,1.0
250,2001-03-07,TEF.MC,1.0,,
250,2001-03-07,REP.MC,,1.0,-0.25127281588199296
250,2001-03-07,BBVA.MC,,-0.25127281588199296,1.0
250,2001-03-08,TEF.MC,1.0,,
250,2001-03-08,REP.MC,,1.0,-0.2510899619880137
250,2001-03-08,BBVA.MC,,-0.2510899619880137,1.0
250,2001-03-09,TEF.MC,1.0,,
250,2001-03-09,REP.MC,,1.0,-0.25082818774113014
250,2001-03-09,BBVA.MC,,-0.25082818774113014,1.0
250,2001-03-12,TEF.MC,1.0,,
250,2001-03-12,REP.MC,,1.0,-0.24915921500415295
250,2001-03-12,BBVA.MC,,-0.24915921500415295,1.0
250,2001-03-13,TEF.MC,1.0,,
250,2001-03-13,REP.MC,,1.0,-0.24882605478829864
250,2001-03-13,BBVA.MC,,-0.24882605478829864,1.0
250,2001-03-15,TEF.MC,1.0,,
250,2001-03-15,REP.MC,,1.0,-0.2490820862741143
250,2001-03-15,BBVA.MC,,-0.2490820862741143,1.0
250,2001-03-16,TEF.MC,1.0,,
250,2001-03-16,REP.MC,,1.0,-0.2434968903092462
250,2001-03-16,BBVA.MC,,-0.2434968903092462,1.0
250,2001-03-19,TEF.MC,1.0,,
250,2001-03-19,REP.MC,,1.0,-0.24329383216943104
250,2001-03-19,BBVA.MC,,-0.24329383216943104,1.0
250,2001-03-20,TEF.MC,1.0,,
250,2001-03-20,REP.MC,,1.0,-0.24477762494029526
250,2001-03-20,BBVA.MC,,-0.24477762494029526,1.0
250,2001-03-21,TEF.MC,1.0,,
250,2001-03-21,REP.MC,,1.0,-0.24684069066857994
250,2001-03-21,BBVA.MC,,-0.24684069066857994,1.0
250,2001-03-22,TEF.MC,1.0,,
250,2001-03-22,REP.MC,,1.0,-0.23811145677778833
250,2001-03-22,BBVA.MC,,-0.23811145677778833,1.0
250,2001-03-23,TEF.MC,1.0,,
250,2001-03-23,REP.MC,,1.0,-0.24181626794471262
250,2001-03-23,BBVA.MC,,-0.24181626794471262,1.0
250,2001-03-26,TEF.MC,1.0,,
250,2001-03-26,REP.MC,,1.0,-0.24049289770519444
250,2001-03-26,BBVA.MC,,-0.24049289770519444,1.0
250,2001-03-27,TEF.MC,1.0,,
250,2001-03-27,REP.MC,,1.0,-0.23674714313615
250,2001-03-27,BBVA.MC,,-0.23674714313615,1.0
250,2001-03-28,TEF.MC,1.0,,
250,2001-03-28,REP.MC,,1.0,-0.2402839348238727
250,2001-03-28,BBVA.MC,,-0.2402839348238727,1.0
250,2001-03-29,TEF.MC,1.0,,
250,2001-03-29,REP.MC,,1.0,-0.2408207202551378
250,2001-03-29,BBVA.MC,,-0.2408207202551378,1.0
250,2001-03-30,TEF.MC,1.0,,
250,2001-03-30,REP.MC,,1.0,-0.23952066942097194
250,2001-03-30,BBVA.MC,,-0.23952066942097194,1.0
250,2001-04-02,TEF.MC,1.0,,
250,2001-04-02,REP.MC,,1.0,-0.2398961362466232
250,2001-04-02,BBVA.MC,,-0.2398961362466232,1.0
250,2001-04-03,TEF.MC,1.0,,
250,2001-04-03,REP.MC,,1.0,-0.23606671047439134
250,2001-04-03,BBVA.MC,,-0.23606671047439134,1.0
250,2001-04-04,TEF.MC,1.0,,
250,2001-04-04,REP.MC,,1.0,-0.23504264745423334
250,2001-04-04,BBVA.MC,,-0.23504264745423334,1.0
250,2001-04-05,TEF.MC,1.0,,
250,2001-04-05,REP.MC,,1.0,-0.23618339826589188
250,2001-04-05,BBVA.MC,,-0.23618339826589188,1.0
250,2001-04-06,TEF.MC,1.0,,
250,2001-04-06,REP.MC,,1.0,-0.23683329824727814
250,2001-04-06,BBVA.MC,,-0.23683329824727814,1.0
250,2001-04-09,TEF.MC,1.0,,
250,2001-04-09,REP.MC,,1.0,-0.23697489255296447
250,2001-04-09,BBVA.MC,,-0.23697489255296447,1.0
250,2001-04-10,TEF.MC,1.0,,
250,2001-04-10,REP.MC,,1.0,-0.23544059417375113
250,2001-04-10,BBVA.MC,,-0.23544059417375113,1.0
250,2001-04-11,TEF.MC,1.0,,
250,2001-04-11,REP.MC,,1.0,-0.23514042498212098
250,2001-04-11,BBVA.MC,,-0.23514042498212098,1.0
250,2001-04-12,TEF.MC,1.0,,
250,2001-04-12,REP.MC,,1.0,-0.23822574097460225
250,2001-04-12,BBVA.MC,,-0.23822574097460225,1.0
250,2001-04-13,TEF.MC,1.0,,
250,2001-04-13,REP.MC,,1.0,-0.23822574097460225
250,2001-04-13,BBVA.MC,,-0.23822574097460225,1.0
250,2001-04-16,TEF.MC,1.0,,
250,2001-04-16,REP.MC,,1.0,-0.23822574097460225
250,2001-04-16,BBVA.MC,,-0.23822574097460225,1.0
250,2001-04-17,TEF.MC,1.0,,
250,2001-04-17,REP.MC,,1.0,-0.24009734702405744
250,2001-04-17,BBVA.MC,,-0.24009734702405744,1.0
250,2001-04-18,TEF.MC,1.0,,
250,2001-04-18,REP.MC,,1.0,-0.23556201129853038
250,2001-04-18,BBVA.MC,,-0.23556201129853038,1.0
250,2001-04-19,TEF.MC,1.0,,
250,2001-04-19,REP.MC,,1.0,-0.23450149633882975
250,2001-04-19,BBVA.MC,,-0.23450149633882975,1.0
250,2001-04-20,TEF.MC,1.0,,
250,2001-04-20,REP.MC,,1.0,-0.229408652130978
250,2001-04-20,BBVA.MC,,-0.229408652130978,1.0
250,2001-04-23,TEF.MC,1.0,,
250,2001-04-23,REP.MC,,1.0,-0.22749884646391821
250,2001-04-23,BBVA.MC,,-0.22749884646391821,1.0
250,2001-04-24,TEF.MC,1.0,,
250,2001-04-24,REP.MC,,1.0,-0.22558565821721702
250,2001-04-24,BBVA.MC,,-0.22558565821721702,1.0
250,2001-04-25,TEF.MC,1.0,,
250,2001-04-25,REP.MC,,1.0,-0.22546093073085913
250,2001-04-25,BBVA.MC,,-0.22546093073085913,1.0
250,2001-04-26,TEF.MC,1.0,,
250,2001-04-26,REP.MC,,1.0,-0.2260308293591755
250,2001-04-26,BBVA.MC,,-0.2260308293591755,1.0
250,2001-04-27,TEF.MC,1.0,,
250,2001-04-27,REP.MC,,1.0,-0.22347001225370378
250,2001-04-27,BBVA.MC,,-0.22347001225370378,1.0
250,2001-04-30,TEF.MC,1.0,,
250,2001-04-30,REP.MC,,1.0,-0.21985818987973976
250,2001-04-30,BBVA.MC,,-0.21985818987973976,1.0
250,2001-05-01,TEF.MC,1.0,,
250,2001-05-01,REP.MC,,1.0,-0.21985818987973976
250,2001-05-01,BBVA.MC,,-0.21985818987973976,1.0
250,2001-05-02,TEF.MC,1.0,,
250,2001-05-02,REP.MC,,1.0,-0.21740153119739647
250,2001-05-02,BBVA.MC,,-0.21740153119739647,1.0
250,2001-05-03,TEF.MC,1.0,,
250,2001-05-03,REP.MC,,1.0,-0.21545229538400543
250,2001-05-03,BBVA.MC,,-0.21545229538400543,1.0
250,2001-05-04,TEF.MC,1.0,,
250,2001-05-04,REP.MC,,1.0,-0.21591915041833926
250,2001-05-04,BBVA.MC,,-0.21591915041833926,1.0
250,2001-05-07,TEF.MC,1.0,,
250,2001-05-07,REP.MC,,1.0,-0.21555512666869012
250,2001-05-07,BBVA.MC,,-0.21555512666869012,1.0
250,2001-05-08,TEF.MC,1.0,,
250,2001-05-08,REP.MC,,1.0,-0.21469630422168212
250,2001-05-08,BBVA.MC,,-0.21469630422168212,1.0
250,2001-05-09,TEF.MC,1.0,,
250,2001-05-09,REP.MC,,1.0,-0.21369813339632043
250,2001-05-09,BBVA.MC,,-0.21369813339632043,1.0
250,2001-05-10,TEF.MC,1.0,,
250,2001-05-10,REP.MC,,1.0,-0.21082343708896006
250,2001-05-10,BBVA.MC,,-0.21082343708896006,1.0
250,2001-05-11,TEF.MC,1.0,,
250,2001-05-11,REP.MC,,1.0,-0.2115415560871329
250,2001-05-11,BBVA.MC,,-0.2115415560871329,1.0
250,2001-05-14,TEF.MC,1.0,,
250,2001-05-14,REP.MC,,1.0,-0.2116508600953913
250,2001-05-14,BBVA.MC,,-0.2116508600953913,1.0
250,2001-05-15,TEF.MC,1.0,,
250,2001-05-15,REP.MC,,1.0,-0.20974866887548463
250,2001-05-15,BBVA.MC,,-0.20974866887548463,1.0
250,2001-05-16,TEF.MC,1.0,,
250,2001-05-16,REP.MC,,1.0,-0.21063250823895477
250,2001-05-16,BBVA.MC,,-0.21063250823895477,1.0
250,2001-05-17,TEF.MC,1.0,,
250,2001-05-17,REP.MC,,1.0,-0.21110936026017638
250,2001-05-17,BBVA.MC,,-0.21110936026017638,1.0
250,2001-05-18,TEF.MC,1.0,,
250,2001-05-18,REP.MC,,1.0,-0.21391536242497516
250,2001-05-18,BBVA.MC,,-0.21391536242497516,1.0
250,2001-05-21,TEF.MC,1.0,,
250,2001-05-21,REP.MC,,1.0,-0.21278431090052996
250,2001-05-21,BBVA.MC,,-0.21278431090052996,1.0
250,2001-05-22,TEF.MC,1.0,,
250,2001-05-22,REP.MC,,1.0,-0.21200261405426804
250,2001-05-22,BBVA.MC,,-0.21200261405426804,1.0
250,2001-05-23,TEF.MC,1.0,,
250,2001-05-23,REP.MC,,1.0,-0.2133534009218388
250,2001-05-23,BBVA.MC,,-0.2133534009218388,1.0
250,2001-05-24,TEF.MC,1.0,,
250,2001-05-24,REP.MC,,1.0,-0.21248173901966136
250,2001-05-24,BBVA.MC,,-0.21248173901966136,1.0
250,2001-05-25,TEF.MC,1.0,,
250,2001-05-25,REP.MC,,1.0,-0.20888353287492087
250,2001-05-25,BBVA.MC,,-0.20888353287492087,1.0
250,2001-05-28,TEF.MC,1.0,,
250,2001-05-28,REP.MC,,1.0,-0.2114439336705964
250,2001-05-28,BBVA.MC,,-0.2114439336705964,1.0
250,2001-05-29,TEF.MC,1.0,,
250,2001-05-29,REP.MC,,1.0,-0.21105414134823053
250,2001-05-29,BBVA.MC,,-0.21105414134823053,1.0
250,2001-05-30,TEF.MC,1.0,,
250,2001-05-30,REP.MC,,1.0,-0.21071583991261014
250,2001-05-30,BBVA.MC,,-0.21071583991261014,1.0
250,2001-05-31,TEF.MC,1.0,,
250,2001-05-31,REP.MC,,1.0,-0.2108043727375811
250,2001-05-31,BBVA.MC,,-0.2108043727375811,1.0
250,2001-06-01,TEF.MC,1.0,,
250,2001-06-01,REP.MC,,1.0,-0.21085762222674687
250,2001-06-01,BBVA.MC,,-0.21085762222674687,1.0
250,2001-06-04,TEF.MC,1.0,,
250,2001-06-04,REP.MC,,1.0,-0.20997651920638388
250,2001-06-04,BBVA.MC,,-0.20997651920638388,1.0
250,2001-06-05,TEF.MC,1.0,,
250,2001-06-05,REP.MC,,1.0,-0.2122380454806211
250,2001-06-05,BBVA.MC,,-0.2122380454806211,1.0
250,2001-06-06,TEF.MC,1.0,,
250,2001-06-06,REP.MC,,1.0,-0.21235568905903449
250,2001-06-06,BBVA.MC,,-0.21235568905903449,1.0
250,2001-06-07,TEF.MC,1.0,,
250,2001-06-07,REP.MC,,1.0,-0.21217147642449574
250,2001-06-07,BBVA.MC,,-0.21217147642449574,1.0
250,2001-06-08,TEF.MC,1.0,,
250,2001-06-08,REP.MC,,1.0,-0.21359194100659698
250,2001-06-08,BBVA.MC,,-0.21359194100659698,1.0
250,2001-06-11,TEF.MC,1.0,,
250,2001-06-11,REP.MC,,1.0,-0.1753437331276347
250,2001-06-11,BBVA.MC,,-0.1753437331276347,1.0
250,2001-06-12,TEF.MC,1.0,,
250,2001-06-12,REP.MC,,1.0,-0.15010204395145552
250,2001-06-12,BBVA.MC,,-0.15010204395145552,1.0
250,2001-06-13,TEF.MC,1.0,,
250,2001-06-13,REP.MC,,1.0,-0.14984229159664733
250,2001-06-13,BBVA.MC,,-0.14984229159664733,1.0
250,2001-06-14,TEF.MC,1.0,,
250,2001-06-14,REP.MC,,1.0,-0.14675498286209604
250,2001-06-14,BBVA.MC,,-0.14675498286209604,1.0
250,2001-06-15,TEF.MC,1.0,,
250,2001-06-15,REP.MC,,1.0,-0.1475453546182615
250,2001-06-15,BBVA.MC,,-0.1475453546182615,1.0
250,2001-06-18,TEF.MC,1.0,,
250,2001-06-18,REP.MC,,1.0,-0.14390388687013492
250,2001-06-18,BBVA.MC,,-0.14390388687013492,1.0
250,2001-06-19,TEF.MC,1.0,,
250,2001-06-19,REP.MC,,1.0,-0.14474928930290015
250,2001-06-19,BBVA.MC,,-0.14474928930290015,1.0
250,2001-06-20,TEF.MC,1.0,,
250,2001-06-20,REP.MC,,1.0,-0.1448463181325715
250,2001-06-20,BBVA.MC,,-0.1448463181325715,1.0
250,2001-06-21,TEF.MC,1.0,,
250,2001-06-21,REP.MC,,1.0,-0.14427476801866726
250,2001-06-21,BBVA.MC,,-0.14427476801866726,1.0
250,2001-06-22,TEF.MC,1.0,,
250,2001-06-22,REP.MC,,1.0,-0.14535791810043017
250,2001-06-22,BBVA.MC,,-0.14535791810043017,1.0
250,2001-06-25,TEF.MC,1.0,,
250,2001-06-25,REP.MC,,1.0,-0.1453000049067103
250,2001-06-25,BBVA.MC,,-0.1453000049067103,1.0
250,2001-06-26,TEF.MC,1.0,,
